clip_id,start,end,label,tier,confidence,segment_class,brightness,fdiff,flow,yolo,synthetic
longcap_chunk0004_20260317_221556,50,55,STATIC,weak_auto,0.7,CLEAR_STATIC,38.2,0.004001,0.061,2,False
longcap_chunk0004_20260317_234018,0,5,STATIC,strong_teacher,0.6,CLEAR_STATIC,76.9,0.004521,0.046,,False
longcap_chunk0004_20260317_234018,5,10,STATIC,strong_teacher,0.6,CLEAR_STATIC,76.8,0.004319,0.046,,False
longcap_chunk0004_20260317_234018,10,15,STATIC,strong_teacher,0.6,CLEAR_STATIC,76.9,0.003789,0.038,,False
longcap_chunk0004_20260317_234018,15,20,STATIC,strong_teacher,0.6,CLEAR_STATIC,77.0,0.004164,0.041,,False
longcap_chunk0004_20260317_234018,20,25,STATIC,strong_teacher,0.6,CLEAR_STATIC,77.0,0.004041,0.042,,False
longcap_chunk0004_20260317_234018,25,30,STATIC,strong_teacher,0.6,CLEAR_STATIC,77.0,0.003815,0.04,,False
longcap_chunk0004_20260317_234018,30,35,STATIC,strong_teacher,0.6,CLEAR_STATIC,77.0,0.003279,0.037,,False
longcap_chunk0004_20260317_234018,35,40,STATIC,strong_teacher,0.6,CLEAR_STATIC,77.0,0.003927,0.047,,False
longcap_chunk0004_20260317_234018,40,45,STATIC,strong_teacher,0.6,CLEAR_STATIC,77.7,0.004846,0.045,,False
longcap_chunk0004_20260317_234018,45,50,STATIC,strong_teacher,0.6,CLEAR_STATIC,78.5,0.006174,0.045,,False
longcap_chunk0004_20260317_234018,50,55,STATIC,strong_teacher,0.6,CLEAR_STATIC,77.5,0.003479,0.039,,False
longcap_chunk0004_20260318_010323,0,5,MOTION,strong_teacher,0.8,CLEAR_MOTION,70.4,0.036115,0.641,,False
longcap_chunk0004_20260318_010323,5,10,MOTION,strong_teacher,0.8,CLEAR_MOTION,62.3,0.048284,0.975,,False
longcap_chunk0004_20260318_010323,10,15,MOTION,strong_teacher,0.8,CLEAR_MOTION,70.8,0.015281,0.497,,False
longcap_chunk0004_20260318_010323,15,20,STATIC,strong_teacher,0.6,CLEAR_STATIC,71.8,0.005349,0.078,,False
longcap_chunk0004_20260318_010323,20,25,ENTRY_EXIT,strong_teacher,0.7,CLEAR_MOTION,70.1,0.017672,0.477,,False
longcap_chunk0004_20260318_133936,0,5,STATIC,human_verified,1.0,CLEAR_STATIC,129.7,0.006985,0.044,,False
longcap_chunk0004_20260318_133936,5,10,STATIC,human_verified,1.0,CLEAR_MOTION,129.9,0.008573,0.061,,False
longcap_chunk0004_20260318_133936,10,15,STATIC,human_verified,1.0,CLEAR_MOTION,131.2,0.012813,0.097,,False
longcap_chunk0004_20260318_133936,15,20,STATIC,human_verified,1.0,CLEAR_MOTION,132.7,0.010075,0.07,,False
longcap_chunk0004_20260318_133936,20,25,STATIC,human_verified,1.0,CLEAR_MOTION,137.9,0.022729,0.071,,False
longcap_chunk0004_20260318_143421,0,5,STATIC,human_verified,1.0,CLEAR_MOTION,106.2,0.008646,0.118,,False
longcap_chunk0004_20260318_143421,5,10,STATIC,human_verified,1.0,CLEAR_MOTION,104.8,0.005595,0.095,,False
longcap_chunk0004_20260318_143421,10,15,MOTION,human_verified,1.0,CLEAR_MOTION,102.2,0.063743,1.008,,False
longcap_chunk0004_20260318_143421,15,20,MOTION,human_verified,1.0,CLEAR_MOTION,106.1,0.014063,0.188,,False
longcap_chunk0004_20260318_143421,20,25,ENTRY_EXIT,human_verified,0.7,CLEAR_STATIC,106.1,0.003745,0.038,,False
longcap_chunk0004_20260318_143421,25,30,MOTION,human_verified,1.0,CLEAR_STATIC,106.4,0.003955,0.04,,False
longcap_chunk0004_20260318_143421,30,35,STATIC,human_verified,1.0,CLEAR_STATIC,106.3,0.003769,0.04,,False
longcap_chunk0004_20260318_143421,35,40,ENTRY_EXIT,human_verified,0.7,CLEAR_MOTION,105.9,0.022529,0.239,,False
longcap_chunk0004_20260318_143421,40,45,ENTRY_EXIT,human_verified,0.7,CLEAR_STATIC,104.9,0.004378,0.039,,False
longcap_chunk0004_20260318_143421,45,50,MOTION,human_verified,1.0,CLEAR_STATIC,104.9,0.003619,0.034,,False
longcap_chunk0004_20260318_143421,50,55,MOTION,human_verified,1.0,CLEAR_STATIC,105.0,0.006053,0.055,,False
longcap_chunk0004_20260318_180834,0,5,MOTION,strong_teacher,0.8,CLEAR_MOTION,72.1,0.032816,0.565,,False
longcap_chunk0004_20260318_180834,5,10,MOTION,strong_teacher,0.8,CLEAR_MOTION,76.0,0.05255,0.611,,False
longcap_chunk0004_20260318_180834,10,15,MOTION,strong_teacher,0.8,CLEAR_MOTION,72.6,0.03359,0.527,,False
longcap_chunk0004_20260318_180834,15,20,MOTION,strong_teacher,0.8,CLEAR_MOTION,81.1,0.045079,0.966,,False
longcap_chunk0004_20260318_180834,20,25,MOTION,strong_teacher,0.8,CLEAR_MOTION,83.8,0.030477,0.82,,False
longcap_chunk0004_20260318_180834,25,30,MOTION,strong_teacher,0.8,CLEAR_MOTION,83.0,0.017493,0.435,,False
longcap_chunk0004_20260318_180834,30,35,MOTION,strong_teacher,0.8,CLEAR_MOTION,82.1,0.028494,0.7,,False
longcap_chunk0004_20260318_180834,35,40,MOTION,strong_teacher,0.8,CLEAR_MOTION,77.3,0.035209,0.522,,False
longcap_chunk0004_20260318_180834,40,45,ENTRY_EXIT,strong_teacher,0.6,CLEAR_STATIC,81.6,0.003547,0.033,,False
longcap_chunk0004_20260318_180834,45,50,MOTION,strong_teacher,0.8,CLEAR_MOTION,77.1,0.009079,0.204,,False
longcap_chunk0004_20260318_180834,50,55,MOTION,strong_teacher,0.7,CLEAR_MOTION,69.3,0.006082,0.095,,False
longcap_chunk0005_20260317_205029,0,5,STATIC,weak_auto,0.7,CLEAR_STATIC,33.1,0.006849,0.078,1,False
longcap_chunk0005_20260317_205029,5,10,MOTION,weak_auto,0.6,CLEAR_MOTION,32.2,0.009924,0.107,0,False
longcap_chunk0005_20260317_205029,10,15,MOTION,weak_auto,0.9,CLEAR_MOTION,37.2,0.010874,0.17,1,False
longcap_chunk0005_20260317_205029,15,20,MOTION,weak_auto,0.8,CLEAR_MOTION,35.2,0.005086,0.102,1,False
longcap_chunk0005_20260317_205029,20,25,MOTION,weak_auto,0.5,CLEAR_MOTION,36.6,0.006501,0.081,0,False
longcap_chunk0005_20260317_205029,25,30,UNKNOWN,weak_auto,0.35,AMBIGUOUS,37.3,0.002401,0.022,1,False
longcap_chunk0005_20260317_205029,30,35,EMPTY,strong_teacher,0.93,CLEAR_EMPTY,37.4,0.002044,0.019,0,False
longcap_chunk0005_20260317_205029,35,40,EMPTY,weak_auto,0.761,CLEAR_EMPTY,37.6,0.002266,0.021,,False
longcap_chunk0005_20260317_205029,40,45,STATIC,weak_auto,0.6,CLEAR_STATIC,34.8,0.004249,0.04,,False
longcap_chunk0005_20260317_205029,45,50,STATIC,weak_auto,0.6,CLEAR_STATIC,34.4,0.005291,0.047,,False
longcap_chunk0005_20260317_205029,50,55,EMPTY,weak_auto,0.765,CLEAR_EMPTY,39.3,0.002218,0.022,,False
longcap_chunk0005_20260317_205029,55,60,EMPTY,weak_auto,0.735,CLEAR_EMPTY,39.3,0.002586,0.023,,False
longcap_chunk0005_20260317_205029,60,65,STATIC,strong_teacher,0.6,CLEAR_STATIC,41.3,0.003712,0.033,,False
longcap_chunk0005_20260317_205029,65,70,UNKNOWN,weak_auto,0.3,AMBIGUOUS,43.1,0.003009,0.029,,False
longcap_chunk0005_20260317_205029,70,75,UNKNOWN,weak_auto,0.3,AMBIGUOUS,43.2,0.00313,0.028,,False
longcap_chunk0005_20260317_205029,75,80,STATIC,strong_teacher,0.6,CLEAR_STATIC,43.5,0.004361,0.038,,False
longcap_chunk0005_20260317_205029,80,85,STATIC,strong_teacher,0.6,CLEAR_STATIC,42.1,0.005382,0.049,,False
longcap_chunk0005_20260317_205029,85,90,STATIC,weak_auto,0.6,CLEAR_STATIC,37.9,0.003536,0.032,,False
longcap_chunk0005_20260317_205029,90,95,EMPTY,weak_auto,0.738,CLEAR_EMPTY,37.5,0.002538,0.024,,False
longcap_chunk0005_20260317_205029,95,100,ENTRY_EXIT,weak_auto,0.7,CLEAR_MOTION,37.4,0.008805,0.096,,False
longcap_chunk0005_20260317_205029,100,105,MOTION,weak_auto,0.8,CLEAR_MOTION,38.0,0.011518,0.179,,False
longcap_chunk0005_20260317_205029,105,110,STATIC,strong_teacher,0.6,CLEAR_STATIC,42.8,0.004929,0.044,,False
longcap_chunk0005_20260317_205029,110,115,EMPTY,strong_teacher,0.741,CLEAR_EMPTY,44.1,0.002508,0.024,,False
longcap_chunk0005_20260317_205029,115,120,EMPTY,strong_teacher,0.739,CLEAR_EMPTY,44.1,0.002528,0.024,,False
longcap_chunk0005_20260317_205029,120,125,EMPTY,strong_teacher,0.743,CLEAR_EMPTY,44.0,0.002487,0.023,,False
longcap_chunk0005_20260317_205029,125,130,EMPTY,strong_teacher,0.766,CLEAR_EMPTY,43.8,0.002211,0.021,,False
longcap_chunk0005_20260317_205029,130,135,EMPTY,strong_teacher,0.748,CLEAR_EMPTY,43.5,0.002429,0.023,,False
longcap_chunk0005_20260317_205029,135,140,UNKNOWN,weak_auto,0.3,AMBIGUOUS,43.2,0.003078,0.028,,False
longcap_chunk0005_20260317_205029,140,145,EMPTY,strong_teacher,0.768,CLEAR_EMPTY,42.8,0.002183,0.02,,False
longcap_chunk0005_20260317_205029,145,150,EMPTY,strong_teacher,0.757,CLEAR_EMPTY,42.9,0.002311,0.022,,False
longcap_chunk0005_20260317_205029,150,155,EMPTY,strong_teacher,0.751,CLEAR_EMPTY,43.7,0.002386,0.021,,False
longcap_chunk0005_20260317_205029,155,160,EMPTY,strong_teacher,0.755,CLEAR_EMPTY,43.8,0.002336,0.022,,False
longcap_chunk0005_20260317_205029,160,165,EMPTY,strong_teacher,0.765,CLEAR_EMPTY,43.8,0.002219,0.021,,False
longcap_chunk0005_20260317_205029,165,170,STATIC,strong_teacher,0.6,CLEAR_STATIC,40.3,0.005478,0.057,,False
longcap_chunk0005_20260317_205029,170,175,MOTION,weak_auto,0.8,CLEAR_MOTION,36.0,0.007879,0.11,,False
longcap_chunk0005_20260317_205029,175,180,STATIC,weak_auto,0.6,CLEAR_STATIC,34.6,0.005155,0.06,,False
longcap_chunk0005_20260317_205029,180,185,STATIC,strong_teacher,0.6,CLEAR_STATIC,40.2,0.006537,0.068,,False
longcap_chunk0005_20260317_205029,185,190,EMPTY,strong_teacher,0.716,CLEAR_EMPTY,42.3,0.002804,0.026,,False
longcap_chunk0005_20260317_205029,190,195,STATIC,strong_teacher,0.6,CLEAR_STATIC,40.4,0.005734,0.057,,False
longcap_chunk0005_20260317_205029,195,200,STATIC,weak_auto,0.6,CLEAR_STATIC,40.0,0.00496,0.049,,False
longcap_chunk0005_20260317_205029,200,205,STATIC,strong_teacher,0.6,CLEAR_STATIC,41.5,0.004715,0.045,,False
longcap_chunk0005_20260317_205029,205,210,UNKNOWN,weak_auto,0.3,AMBIGUOUS,41.3,0.003121,0.03,,False
longcap_chunk0005_20260317_205029,210,215,STATIC,strong_teacher,0.6,CLEAR_STATIC,40.8,0.003691,0.034,,False
longcap_chunk0005_20260317_205029,215,220,EMPTY,strong_teacher,0.737,CLEAR_EMPTY,41.1,0.002551,0.024,,False
longcap_chunk0005_20260317_205029,220,225,STATIC,strong_teacher,0.6,CLEAR_STATIC,40.6,0.005361,0.047,,False
longcap_chunk0005_20260317_205029,225,230,UNKNOWN,weak_auto,0.3,AMBIGUOUS,37.6,0.003153,0.029,,False
longcap_chunk0005_20260317_205029,230,235,STATIC,weak_auto,0.6,CLEAR_STATIC,37.0,0.003576,0.035,,False
longcap_chunk0005_20260317_205029,235,240,MOTION,weak_auto,0.7,CLEAR_MOTION,39.8,0.00742,0.068,,False
longcap_chunk0005_20260317_205029,240,245,STATIC,weak_auto,0.6,CLEAR_STATIC,34.4,0.003476,0.033,,False
longcap_chunk0005_20260317_205029,245,250,EMPTY,weak_auto,0.72,CLEAR_EMPTY,34.4,0.002763,0.026,,False
longcap_chunk0005_20260317_205029,250,255,STATIC,weak_auto,0.6,CLEAR_STATIC,34.2,0.004032,0.041,,False
longcap_chunk0005_20260317_205029,255,260,STATIC,weak_auto,0.6,CLEAR_STATIC,32.7,0.005031,0.046,,False
longcap_chunk0005_20260317_205029,260,265,STATIC,weak_auto,0.6,CLEAR_STATIC,34.6,0.004106,0.04,,False
longcap_chunk0005_20260317_205029,265,270,STATIC,weak_auto,0.6,CLEAR_STATIC,33.9,0.005484,0.05,,False
longcap_chunk0005_20260317_205029,270,275,STATIC,weak_auto,0.6,CLEAR_STATIC,34.7,0.003498,0.036,,False
longcap_chunk0005_20260317_205029,275,280,MOTION,weak_auto,0.8,CLEAR_MOTION,34.9,0.008106,0.084,,False
longcap_chunk0005_20260317_205029,280,285,MOTION,weak_auto,0.8,CLEAR_MOTION,36.9,0.007221,0.112,,False
longcap_chunk0005_20260317_205029,285,290,MOTION,weak_auto,0.8,CLEAR_MOTION,35.9,0.009351,0.141,,False
longcap_chunk0005_20260317_205029,290,295,STATIC,weak_auto,0.6,CLEAR_STATIC,37.9,0.005315,0.055,,False
longcap_chunk0005_20260317_221658,0,5,STATIC,weak_auto,0.7,CLEAR_STATIC,39.2,0.004094,0.037,1,False
longcap_chunk0005_20260317_221658,5,10,STATIC,weak_auto,0.7,CLEAR_STATIC,39.0,0.003718,0.034,2,False
longcap_chunk0005_20260317_221658,10,15,STATIC,weak_auto,0.7,CLEAR_STATIC,39.3,0.004343,0.039,1,False
longcap_chunk0005_20260317_221658,15,20,ENTRY_EXIT,strong_teacher,0.7,CLEAR_MOTION,42.1,0.014875,0.134,1,False
longcap_chunk0005_20260317_221658,20,25,MOTION,strong_teacher,0.9,CLEAR_MOTION,41.8,0.012566,0.112,1,False
longcap_chunk0005_20260317_221658,25,30,STATIC,weak_auto,0.7,CLEAR_STATIC,39.0,0.004417,0.056,1,False
longcap_chunk0005_20260317_221658,30,35,MOTION,weak_auto,0.8,CLEAR_MOTION,40.0,0.006173,0.085,1,False
longcap_chunk0005_20260317_221658,35,40,STATIC,strong_teacher,0.7,CLEAR_STATIC,41.2,0.003782,0.041,1,False
longcap_chunk0005_20260317_221658,40,45,MOTION,strong_teacher,0.9,CLEAR_MOTION,41.3,0.010845,0.115,1,False
longcap_chunk0005_20260317_221658,45,50,MOTION,strong_teacher,0.9,CLEAR_MOTION,42.6,0.019168,0.17,1,False
longcap_chunk0005_20260317_221658,50,55,ENTRY_EXIT,weak_auto,0.7,CLEAR_STATIC,39.5,0.004928,0.046,1,False
longcap_chunk0005_20260317_234120,0,5,STATIC,strong_teacher,0.6,CLEAR_STATIC,77.5,0.004426,0.045,,False
longcap_chunk0005_20260317_234120,5,10,STATIC,strong_teacher,0.6,CLEAR_STATIC,77.6,0.003989,0.04,,False
longcap_chunk0005_20260317_234120,10,15,STATIC,strong_teacher,0.6,CLEAR_STATIC,76.6,0.005136,0.042,,False
longcap_chunk0005_20260317_234120,15,20,MOTION,strong_teacher,0.8,CLEAR_MOTION,74.8,0.0096,0.231,,False
longcap_chunk0005_20260317_234120,20,25,MOTION,strong_teacher,0.8,CLEAR_MOTION,68.0,0.009998,0.39,,False
longcap_chunk0005_20260317_234120,25,30,MOTION,strong_teacher,0.8,CLEAR_MOTION,69.7,0.013407,0.382,,False
longcap_chunk0005_20260317_234120,30,35,ENTRY_EXIT,strong_teacher,0.6,CLEAR_STATIC,78.9,0.003942,0.047,,False
longcap_chunk0005_20260317_234120,35,40,STATIC,strong_teacher,0.6,CLEAR_STATIC,79.3,0.003777,0.042,,False
longcap_chunk0005_20260317_234120,40,45,STATIC,strong_teacher,0.6,CLEAR_STATIC,79.1,0.003729,0.042,,False
longcap_chunk0005_20260317_234120,45,50,STATIC,strong_teacher,0.6,CLEAR_STATIC,78.9,0.003596,0.04,,False
longcap_chunk0005_20260317_234120,50,55,STATIC,strong_teacher,0.6,CLEAR_STATIC,79.1,0.003673,0.042,,False
longcap_chunk0005_20260318_010355,0,5,MOTION,strong_teacher,0.8,CLEAR_MOTION,68.8,0.016174,0.292,,False
longcap_chunk0005_20260318_010355,5,10,STATIC,strong_teacher,0.6,CLEAR_STATIC,72.2,0.006074,0.073,,False
longcap_chunk0005_20260318_010355,10,15,MOTION,strong_teacher,0.7,CLEAR_MOTION,71.7,0.007427,0.065,,False
longcap_chunk0005_20260318_010355,15,20,STATIC,strong_teacher,0.6,CLEAR_STATIC,71.7,0.005651,0.07,,False
longcap_chunk0005_20260318_010355,20,25,ENTRY_EXIT,strong_teacher,0.7,CLEAR_MOTION,68.1,0.019818,0.48,,False
longcap_chunk0005_20260318_134008,0,5,STATIC,human_verified,1.0,CLEAR_MOTION,131.8,0.007007,0.046,,False
longcap_chunk0005_20260318_134008,5,10,STATIC,human_verified,1.0,CLEAR_MOTION,136.4,0.024481,0.067,,False
longcap_chunk0005_20260318_134008,10,15,STATIC,human_verified,1.0,CLEAR_MOTION,129.8,0.008061,0.052,,False
longcap_chunk0005_20260318_134008,15,20,STATIC,human_verified,1.0,CLEAR_MOTION,130.8,0.010416,0.047,,False
longcap_chunk0005_20260318_134008,20,25,STATIC,human_verified,1.0,CLEAR_MOTION,135.5,0.017559,0.052,,False
longcap_chunk0005_20260318_143524,0,5,EMPTY,human_verified,1.0,CLEAR_STATIC,108.8,0.004863,0.041,,False
longcap_chunk0005_20260318_143524,5,10,EMPTY,human_verified,1.0,CLEAR_STATIC,108.8,0.004615,0.04,,False
longcap_chunk0005_20260318_143524,10,15,EMPTY,human_verified,1.0,CLEAR_STATIC,108.8,0.003517,0.034,,False
longcap_chunk0005_20260318_143524,15,20,EMPTY,human_verified,1.0,CLEAR_STATIC,108.8,0.003442,0.032,,False
longcap_chunk0005_20260318_143524,20,25,EMPTY,human_verified,1.0,CLEAR_STATIC,108.8,0.003372,0.032,,False
longcap_chunk0005_20260318_143524,25,30,EMPTY,human_verified,1.0,CLEAR_STATIC,108.7,0.003573,0.033,,False
longcap_chunk0005_20260318_143524,30,35,EMPTY,human_verified,1.0,CLEAR_STATIC,108.7,0.003335,0.031,,False
longcap_chunk0005_20260318_143524,35,40,EMPTY,human_verified,1.0,CLEAR_STATIC,108.5,0.003439,0.033,,False
longcap_chunk0005_20260318_143524,40,45,EMPTY,human_verified,1.0,CLEAR_MOTION,105.5,0.010006,0.083,,False
longcap_chunk0005_20260318_143524,45,50,EMPTY,human_verified,1.0,CLEAR_STATIC,104.7,0.004804,0.044,,False
longcap_chunk0005_20260318_143524,50,55,ENTRY_EXIT,human_verified,0.7,CLEAR_MOTION,107.7,0.023146,0.238,,False
longcap_chunk0005_20260318_180936,0,5,MOTION,strong_teacher,0.7,CLEAR_MOTION,67.2,0.005846,0.126,,False
longcap_chunk0005_20260318_180936,5,10,MOTION,strong_teacher,0.8,CLEAR_MOTION,70.8,0.032641,0.687,,False
longcap_chunk0005_20260318_180936,10,15,MOTION,strong_teacher,0.8,CLEAR_MOTION,71.4,0.029602,0.395,,False
longcap_chunk0005_20260318_180936,15,20,MOTION,strong_teacher,0.8,CLEAR_MOTION,68.4,0.014881,0.205,,False
longcap_chunk0005_20260318_180936,20,25,MOTION,strong_teacher,0.8,CLEAR_MOTION,73.2,0.104826,1.225,,False
longcap_chunk0005_20260318_180936,25,30,MOTION,strong_teacher,0.8,CLEAR_MOTION,67.8,0.017859,0.165,,False
longcap_chunk0005_20260318_180936,30,35,MOTION,strong_teacher,0.8,CLEAR_MOTION,67.5,0.022776,0.327,,False
longcap_chunk0005_20260318_180936,35,40,MOTION,strong_teacher,0.8,CLEAR_MOTION,74.3,0.06792,0.883,,False
longcap_chunk0005_20260318_180936,40,45,MOTION,strong_teacher,0.8,CLEAR_MOTION,65.9,0.008266,0.096,,False
longcap_chunk0005_20260318_180936,45,50,STATIC,strong_teacher,0.6,CLEAR_STATIC,64.0,0.003333,0.033,,False
longcap_chunk0005_20260318_180936,50,55,STATIC,strong_teacher,0.6,CLEAR_STATIC,64.2,0.00326,0.033,,False
longcap_chunk0006_20260317_205531,0,5,STATIC,weak_auto,0.7,CLEAR_STATIC,38.5,0.003823,0.032,1,False
longcap_chunk0006_20260317_205531,5,10,STATIC,weak_auto,0.7,CLEAR_STATIC,34.6,0.006444,0.056,1,False
longcap_chunk0006_20260317_205531,10,15,UNKNOWN,weak_auto,0.35,AMBIGUOUS,34.4,0.002427,0.024,1,False
longcap_chunk0006_20260317_205531,15,20,ENTRY_EXIT,weak_auto,0.5,CLEAR_MOTION,37.5,0.008489,0.077,0,False
longcap_chunk0006_20260317_205531,20,25,STATIC,weak_auto,0.7,CLEAR_STATIC,37.0,0.003027,0.03,1,False
longcap_chunk0006_20260317_205531,25,30,UNKNOWN,weak_auto,0.35,AMBIGUOUS,36.9,0.002793,0.025,1,False
longcap_chunk0006_20260317_205531,30,35,UNKNOWN,weak_auto,0.35,AMBIGUOUS,37.0,0.002786,0.027,1,False
longcap_chunk0006_20260317_205531,35,40,MOTION,weak_auto,0.8,CLEAR_MOTION,38.9,0.007856,0.083,,False
longcap_chunk0006_20260317_205531,40,45,MOTION,weak_auto,0.8,CLEAR_MOTION,37.7,0.00913,0.114,,False
longcap_chunk0006_20260317_205531,45,50,EMPTY,weak_auto,0.7,CLEAR_EMPTY,37.8,0.002235,0.019,,False
longcap_chunk0006_20260317_205531,50,55,EMPTY,weak_auto,0.75,CLEAR_EMPTY,37.5,0.002403,0.023,,False
longcap_chunk0006_20260317_205531,55,60,EMPTY,weak_auto,0.753,CLEAR_EMPTY,37.6,0.00236,0.022,,False
longcap_chunk0006_20260317_205531,60,65,EMPTY,weak_auto,0.743,CLEAR_EMPTY,37.5,0.002487,0.023,,False
longcap_chunk0006_20260317_205531,65,70,EMPTY,weak_auto,0.754,CLEAR_EMPTY,37.6,0.002357,0.022,,False
longcap_chunk0006_20260317_205531,70,75,EMPTY,weak_auto,0.749,CLEAR_EMPTY,37.6,0.002407,0.023,,False
longcap_chunk0006_20260317_205531,75,80,EMPTY,weak_auto,0.754,CLEAR_EMPTY,37.6,0.002347,0.023,,False
longcap_chunk0006_20260317_205531,80,85,EMPTY,weak_auto,0.76,CLEAR_EMPTY,37.9,0.002277,0.021,,False
longcap_chunk0006_20260317_205531,85,90,EMPTY,weak_auto,0.74,CLEAR_EMPTY,37.8,0.002517,0.024,,False
longcap_chunk0006_20260317_205531,90,95,EMPTY,weak_auto,0.711,CLEAR_EMPTY,37.1,0.002873,0.027,,False
longcap_chunk0006_20260317_205531,95,100,EMPTY,weak_auto,0.78,CLEAR_EMPTY,37.1,0.002041,0.02,,False
longcap_chunk0006_20260317_205531,100,105,EMPTY,weak_auto,0.739,CLEAR_EMPTY,37.7,0.002531,0.025,,False
longcap_chunk0006_20260317_205531,105,110,STATIC,weak_auto,0.6,CLEAR_STATIC,35.3,0.004544,0.043,,False
longcap_chunk0006_20260317_205531,110,115,STATIC,weak_auto,0.6,CLEAR_STATIC,34.7,0.004781,0.047,,False
longcap_chunk0006_20260317_205531,115,120,STATIC,weak_auto,0.6,CLEAR_STATIC,37.3,0.003385,0.035,,False
longcap_chunk0006_20260317_205531,120,125,ENTRY_EXIT,weak_auto,0.7,CLEAR_MOTION,36.6,0.010679,0.126,,False
longcap_chunk0006_20260317_205531,125,130,MOTION,weak_auto,0.8,CLEAR_MOTION,39.2,0.009752,0.086,,False
longcap_chunk0006_20260317_205531,130,135,UNKNOWN,weak_auto,0.3,AMBIGUOUS,37.6,0.00312,0.028,,False
longcap_chunk0006_20260317_205531,135,140,STATIC,weak_auto,0.6,CLEAR_STATIC,37.6,0.003468,0.031,,False
longcap_chunk0006_20260317_205531,140,145,EMPTY,weak_auto,0.766,CLEAR_EMPTY,37.7,0.002202,0.021,,False
longcap_chunk0006_20260317_205531,145,150,STATIC,weak_auto,0.6,CLEAR_STATIC,37.6,0.004004,0.036,,False
longcap_chunk0006_20260317_205531,150,155,EMPTY,weak_auto,0.726,CLEAR_EMPTY,38.3,0.00269,0.025,,False
longcap_chunk0006_20260317_205531,155,160,EMPTY,weak_auto,0.726,CLEAR_EMPTY,38.6,0.002693,0.025,,False
longcap_chunk0006_20260317_205531,160,165,EMPTY,weak_auto,0.768,CLEAR_EMPTY,38.4,0.002188,0.02,,False
longcap_chunk0006_20260317_205531,165,170,EMPTY,weak_auto,0.707,CLEAR_EMPTY,38.3,0.002918,0.028,,False
longcap_chunk0006_20260317_205531,170,175,EMPTY,weak_auto,0.751,CLEAR_EMPTY,38.8,0.002393,0.021,,False
longcap_chunk0006_20260317_205531,175,180,EMPTY,weak_auto,0.737,CLEAR_EMPTY,38.5,0.002562,0.023,,False
longcap_chunk0006_20260317_205531,180,185,EMPTY,weak_auto,0.764,CLEAR_EMPTY,38.4,0.002231,0.02,,False
longcap_chunk0006_20260317_205531,185,190,EMPTY,weak_auto,0.755,CLEAR_EMPTY,38.4,0.002338,0.021,,False
longcap_chunk0006_20260317_205531,190,195,EMPTY,weak_auto,0.758,CLEAR_EMPTY,38.4,0.002301,0.021,,False
longcap_chunk0006_20260317_205531,195,200,EMPTY,weak_auto,0.759,CLEAR_EMPTY,38.4,0.002294,0.022,,False
longcap_chunk0006_20260317_205531,200,205,EMPTY,weak_auto,0.747,CLEAR_EMPTY,38.3,0.00244,0.025,,False
longcap_chunk0006_20260317_205531,205,210,EMPTY,weak_auto,0.708,CLEAR_EMPTY,37.5,0.002906,0.027,,False
longcap_chunk0006_20260317_205531,210,215,STATIC,weak_auto,0.6,CLEAR_STATIC,38.2,0.005152,0.045,,False
longcap_chunk0006_20260317_205531,215,220,MOTION,weak_auto,0.8,CLEAR_MOTION,36.1,0.015376,0.203,,False
longcap_chunk0006_20260317_205531,220,225,ENTRY_EXIT,weak_auto,0.6,CLEAR_STATIC,36.2,0.003001,0.051,,False
longcap_chunk0006_20260317_205531,225,230,EMPTY,weak_auto,0.748,CLEAR_EMPTY,36.4,0.002424,0.026,,False
longcap_chunk0006_20260317_205531,230,235,STATIC,weak_auto,0.6,CLEAR_STATIC,36.2,0.003729,0.069,,False
longcap_chunk0006_20260317_205531,235,240,MOTION,weak_auto,0.7,CLEAR_MOTION,35.5,0.005085,0.106,,False
longcap_chunk0006_20260317_205531,240,245,MOTION,weak_auto,0.7,CLEAR_MOTION,37.4,0.004423,0.082,,False
longcap_chunk0006_20260317_205531,245,250,EMPTY,weak_auto,0.714,CLEAR_EMPTY,38.1,0.002828,0.025,,False
longcap_chunk0006_20260317_205531,250,255,EMPTY,weak_auto,0.752,CLEAR_EMPTY,38.2,0.002373,0.022,,False
longcap_chunk0006_20260317_205531,255,260,EMPTY,weak_auto,0.736,CLEAR_EMPTY,38.1,0.002571,0.023,,False
longcap_chunk0006_20260317_205531,260,265,EMPTY,weak_auto,0.744,CLEAR_EMPTY,37.9,0.002477,0.026,,False
longcap_chunk0006_20260317_205531,265,270,EMPTY,weak_auto,0.721,CLEAR_EMPTY,38.0,0.002748,0.028,,False
longcap_chunk0006_20260317_205531,270,275,STATIC,weak_auto,0.6,CLEAR_STATIC,37.5,0.003408,0.032,,False
longcap_chunk0006_20260317_205531,275,280,STATIC,weak_auto,0.6,CLEAR_STATIC,37.2,0.004112,0.039,,False
longcap_chunk0006_20260317_205531,280,285,EMPTY,weak_auto,0.737,CLEAR_EMPTY,37.5,0.002552,0.027,,False
longcap_chunk0006_20260317_205531,285,290,STATIC,weak_auto,0.6,CLEAR_STATIC,37.9,0.004889,0.059,,False
longcap_chunk0006_20260317_205531,290,295,MOTION,weak_auto,0.8,CLEAR_MOTION,36.4,0.008719,0.147,,False
