clip_id,window_start_sec,window_end_sec,target_label,label_tier,segment_class,canonical_label,canonical_label_tier,downstream_layer,dataset_split,training_ready,review_required,confidence,brightness_mean,frame_diff_energy,flow_magnitude_mean,yolo_person_count,canonical_contract,provenance,notes,downstream_overlay,downstream_overlay_reason,synthetic,source_video,source_csi,clip_manifest_file,video_teacher_manifest_file
longcap_chunk0007_20260317_210033,235,240,UNKNOWN,weak_auto,AMBIGUOUS,UNKNOWN,weak_auto,ambiguous_review,review,False,True,0.3,37.7,0.003104,0.029,,thresholds_candidate_v1 + empty_boundary_guard_v1,auto_pipeline_v1,,,,False,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0007_20260317_210033.teacher.mp4,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0007_20260317_210033.ndjson.gz,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0007_20260317_210033.clip.json,
longcap_chunk0007_20260317_210033,240,245,EMPTY,weak_auto,CLEAR_EMPTY,EMPTY,weak_auto,weak_optional,holdout,False,False,0.711,37.7,0.002862,0.025,,thresholds_candidate_v1 + empty_boundary_guard_v1,auto_pipeline_v1,,,,False,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0007_20260317_210033.teacher.mp4,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0007_20260317_210033.ndjson.gz,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0007_20260317_210033.clip.json,
longcap_chunk0007_20260317_210033,245,250,STATIC,weak_auto,CLEAR_STATIC,STATIC,weak_auto,weak_optional,holdout,False,False,0.6,37.8,0.004732,0.046,,thresholds_candidate_v1 + empty_boundary_guard_v1,auto_pipeline_v1,,,,False,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0007_20260317_210033.teacher.mp4,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0007_20260317_210033.ndjson.gz,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0007_20260317_210033.clip.json,
longcap_chunk0007_20260317_210033,250,255,EMPTY,weak_auto,CLEAR_EMPTY,EMPTY,weak_auto,weak_optional,holdout,False,False,0.74,37.8,0.002515,0.025,,thresholds_candidate_v1 + empty_boundary_guard_v1,auto_pipeline_v1,,,,False,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0007_20260317_210033.teacher.mp4,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0007_20260317_210033.ndjson.gz,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0007_20260317_210033.clip.json,
longcap_chunk0007_20260317_210033,255,260,EMPTY,weak_auto,CLEAR_EMPTY,EMPTY,weak_auto,weak_optional,holdout,False,False,0.772,38.0,0.002133,0.021,,thresholds_candidate_v1 + empty_boundary_guard_v1,auto_pipeline_v1,,,,False,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0007_20260317_210033.teacher.mp4,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0007_20260317_210033.ndjson.gz,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0007_20260317_210033.clip.json,
longcap_chunk0007_20260317_210033,260,265,STATIC,weak_auto,CLEAR_STATIC,STATIC,weak_auto,weak_optional,holdout,False,False,0.6,37.5,0.003158,0.031,,thresholds_candidate_v1 + empty_boundary_guard_v1,auto_pipeline_v1,,,,False,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0007_20260317_210033.teacher.mp4,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0007_20260317_210033.ndjson.gz,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0007_20260317_210033.clip.json,
longcap_chunk0007_20260317_210033,265,270,EMPTY,weak_auto,CLEAR_EMPTY,EMPTY,weak_auto,weak_optional,holdout,False,False,0.712,36.3,0.002858,0.028,,thresholds_candidate_v1 + empty_boundary_guard_v1,auto_pipeline_v1,,,,False,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0007_20260317_210033.teacher.mp4,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0007_20260317_210033.ndjson.gz,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0007_20260317_210033.clip.json,
longcap_chunk0007_20260317_210033,270,275,MOTION,weak_auto,CLEAR_MOTION,MOTION,weak_auto,weak_optional,holdout,False,False,0.7,35.7,0.00534,0.092,,thresholds_candidate_v1 + empty_boundary_guard_v1,auto_pipeline_v1,,,,False,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0007_20260317_210033.teacher.mp4,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0007_20260317_210033.ndjson.gz,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0007_20260317_210033.clip.json,
longcap_chunk0007_20260317_210033,275,280,MOTION,weak_auto,CLEAR_MOTION,MOTION,weak_auto,weak_optional,holdout,False,False,0.7,36.4,0.00608,0.087,,thresholds_candidate_v1 + empty_boundary_guard_v1,auto_pipeline_v1,,,,False,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0007_20260317_210033.teacher.mp4,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0007_20260317_210033.ndjson.gz,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0007_20260317_210033.clip.json,
longcap_chunk0007_20260317_210033,280,285,STATIC,weak_auto,CLEAR_STATIC,STATIC,weak_auto,weak_optional,holdout,False,False,0.6,38.8,0.006606,0.056,,thresholds_candidate_v1 + empty_boundary_guard_v1,auto_pipeline_v1,,,,False,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0007_20260317_210033.teacher.mp4,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0007_20260317_210033.ndjson.gz,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0007_20260317_210033.clip.json,
longcap_chunk0007_20260317_210033,285,290,EMPTY,strong_teacher,CLEAR_EMPTY,EMPTY,strong_teacher,training_ready,train,True,False,0.727,43.2,0.002679,0.025,,thresholds_candidate_v1 + empty_boundary_guard_v1,auto_pipeline_v1,,,,False,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0007_20260317_210033.teacher.mp4,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0007_20260317_210033.ndjson.gz,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0007_20260317_210033.clip.json,
longcap_chunk0007_20260317_210033,290,295,EMPTY,strong_teacher,CLEAR_EMPTY,EMPTY,strong_teacher,training_ready,train,True,False,0.74,43.1,0.002523,0.023,,thresholds_candidate_v1 + empty_boundary_guard_v1,auto_pipeline_v1,,,,False,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0007_20260317_210033.teacher.mp4,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0007_20260317_210033.ndjson.gz,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0007_20260317_210033.clip.json,
longcap_chunk0007_20260317_221902,0,5,STATIC,weak_auto,CLEAR_STATIC,STATIC,weak_auto,weak_optional,holdout,False,False,0.7,37.9,0.003542,0.034,1,thresholds_candidate_v1 + empty_boundary_guard_v1,auto_pipeline_v1,,,,False,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0007_20260317_221902.teacher.mp4,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0007_20260317_221902.ndjson.gz,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0007_20260317_221902.clip.json,
longcap_chunk0007_20260317_221902,5,10,STATIC,weak_auto,CLEAR_STATIC,STATIC,weak_auto,weak_optional,holdout,False,False,0.7,38.0,0.003088,0.032,1,thresholds_candidate_v1 + empty_boundary_guard_v1,auto_pipeline_v1,,,,False,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0007_20260317_221902.teacher.mp4,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0007_20260317_221902.ndjson.gz,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0007_20260317_221902.clip.json,
longcap_chunk0007_20260317_221902,10,15,MOTION,weak_auto,CLEAR_MOTION,MOTION,weak_auto,weak_optional,holdout,False,False,0.8,37.8,0.005459,0.083,1,thresholds_candidate_v1 + empty_boundary_guard_v1,auto_pipeline_v1,,,,False,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0007_20260317_221902.teacher.mp4,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0007_20260317_221902.ndjson.gz,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0007_20260317_221902.clip.json,
longcap_chunk0007_20260317_221902,15,20,MOTION,strong_teacher,CLEAR_MOTION,MOTION,strong_teacher,training_ready,train,True,False,0.9,40.9,0.01016,0.131,1,thresholds_candidate_v1 + empty_boundary_guard_v1,auto_pipeline_v1,,,,False,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0007_20260317_221902.teacher.mp4,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0007_20260317_221902.ndjson.gz,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0007_20260317_221902.clip.json,
longcap_chunk0007_20260317_221902,20,25,MOTION,weak_auto,CLEAR_MOTION,MOTION,weak_auto,weak_optional,holdout,False,False,0.9,38.2,0.008044,0.132,1,thresholds_candidate_v1 + empty_boundary_guard_v1,auto_pipeline_v1,,,,False,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0007_20260317_221902.teacher.mp4,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0007_20260317_221902.ndjson.gz,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0007_20260317_221902.clip.json,
longcap_chunk0007_20260317_221902,25,30,STATIC,weak_auto,CLEAR_STATIC,STATIC,weak_auto,weak_optional,holdout,False,False,0.7,39.5,0.005259,0.055,1,thresholds_candidate_v1 + empty_boundary_guard_v1,auto_pipeline_v1,,,,False,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0007_20260317_221902.teacher.mp4,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0007_20260317_221902.ndjson.gz,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0007_20260317_221902.clip.json,
longcap_chunk0007_20260317_221902,30,35,STATIC,weak_auto,CLEAR_STATIC,STATIC,weak_auto,weak_optional,holdout,False,False,0.7,39.8,0.004485,0.04,1,thresholds_candidate_v1 + empty_boundary_guard_v1,auto_pipeline_v1,,,,False,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0007_20260317_221902.teacher.mp4,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0007_20260317_221902.ndjson.gz,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0007_20260317_221902.clip.json,
longcap_chunk0007_20260317_221902,35,40,MOTION,weak_auto,CLEAR_MOTION,MOTION,weak_auto,weak_optional,holdout,False,False,0.9,39.4,0.010509,0.121,1,thresholds_candidate_v1 + empty_boundary_guard_v1,auto_pipeline_v1,,,,False,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0007_20260317_221902.teacher.mp4,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0007_20260317_221902.ndjson.gz,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0007_20260317_221902.clip.json,
longcap_chunk0007_20260317_221902,40,45,STATIC,weak_auto,CLEAR_STATIC,STATIC,weak_auto,weak_optional,holdout,False,False,0.7,38.9,0.006623,0.065,1,thresholds_candidate_v1 + empty_boundary_guard_v1,auto_pipeline_v1,,,,False,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0007_20260317_221902.teacher.mp4,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0007_20260317_221902.ndjson.gz,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0007_20260317_221902.clip.json,
longcap_chunk0007_20260317_221902,45,50,STATIC,weak_auto,CLEAR_STATIC,STATIC,weak_auto,weak_optional,holdout,False,False,0.7,39.2,0.004929,0.042,1,thresholds_candidate_v1 + empty_boundary_guard_v1,auto_pipeline_v1,,,,False,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0007_20260317_221902.teacher.mp4,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0007_20260317_221902.ndjson.gz,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0007_20260317_221902.clip.json,
longcap_chunk0007_20260317_221902,50,55,MOTION,strong_teacher,CLEAR_MOTION,MOTION,strong_teacher,training_ready,train,True,False,0.9,41.2,0.011366,0.118,1,thresholds_candidate_v1 + empty_boundary_guard_v1,auto_pipeline_v1,,,,False,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0007_20260317_221902.teacher.mp4,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0007_20260317_221902.ndjson.gz,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0007_20260317_221902.clip.json,
longcap_chunk0007_20260317_234324,0,5,STATIC,strong_teacher,CLEAR_STATIC,STATIC,strong_teacher,training_ready,train,True,False,0.6,78.0,0.004576,0.046,,thresholds_candidate_v1 + empty_boundary_guard_v1,auto_pipeline_v1,,,,False,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0007_20260317_234324.teacher.mp4,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0007_20260317_234324.ndjson.gz,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0007_20260317_234324.clip.json,
longcap_chunk0007_20260317_234324,5,10,STATIC,strong_teacher,CLEAR_STATIC,STATIC,strong_teacher,training_ready,train,True,False,0.6,77.8,0.004164,0.046,,thresholds_candidate_v1 + empty_boundary_guard_v1,auto_pipeline_v1,,,,False,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0007_20260317_234324.teacher.mp4,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0007_20260317_234324.ndjson.gz,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0007_20260317_234324.clip.json,
longcap_chunk0007_20260317_234324,10,15,STATIC,strong_teacher,CLEAR_STATIC,STATIC,strong_teacher,training_ready,train,True,False,0.6,78.0,0.003708,0.045,,thresholds_candidate_v1 + empty_boundary_guard_v1,auto_pipeline_v1,,,,False,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0007_20260317_234324.teacher.mp4,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0007_20260317_234324.ndjson.gz,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0007_20260317_234324.clip.json,
longcap_chunk0007_20260317_234324,15,20,STATIC,strong_teacher,CLEAR_STATIC,STATIC,strong_teacher,training_ready,train,True,False,0.6,77.9,0.00362,0.039,,thresholds_candidate_v1 + empty_boundary_guard_v1,auto_pipeline_v1,,,,False,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0007_20260317_234324.teacher.mp4,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0007_20260317_234324.ndjson.gz,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0007_20260317_234324.clip.json,
longcap_chunk0007_20260317_234324,20,25,STATIC,strong_teacher,CLEAR_STATIC,STATIC,strong_teacher,training_ready,train,True,False,0.6,77.2,0.004188,0.042,,thresholds_candidate_v1 + empty_boundary_guard_v1,auto_pipeline_v1,,,,False,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0007_20260317_234324.teacher.mp4,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0007_20260317_234324.ndjson.gz,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0007_20260317_234324.clip.json,
longcap_chunk0007_20260317_234324,25,30,STATIC,strong_teacher,CLEAR_STATIC,STATIC,strong_teacher,training_ready,train,True,False,0.6,76.2,0.003789,0.041,,thresholds_candidate_v1 + empty_boundary_guard_v1,auto_pipeline_v1,,,,False,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0007_20260317_234324.teacher.mp4,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0007_20260317_234324.ndjson.gz,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0007_20260317_234324.clip.json,
longcap_chunk0007_20260317_234324,30,35,STATIC,strong_teacher,CLEAR_STATIC,STATIC,strong_teacher,training_ready,train,True,False,0.6,75.9,0.00341,0.038,,thresholds_candidate_v1 + empty_boundary_guard_v1,auto_pipeline_v1,,,,False,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0007_20260317_234324.teacher.mp4,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0007_20260317_234324.ndjson.gz,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0007_20260317_234324.clip.json,
longcap_chunk0007_20260317_234324,35,40,STATIC,strong_teacher,CLEAR_STATIC,STATIC,strong_teacher,training_ready,train,True,False,0.6,76.1,0.003746,0.039,,thresholds_candidate_v1 + empty_boundary_guard_v1,auto_pipeline_v1,,,,False,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0007_20260317_234324.teacher.mp4,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0007_20260317_234324.ndjson.gz,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0007_20260317_234324.clip.json,
longcap_chunk0007_20260317_234324,40,45,STATIC,strong_teacher,CLEAR_STATIC,STATIC,strong_teacher,training_ready,train,True,False,0.6,76.3,0.003682,0.042,,thresholds_candidate_v1 + empty_boundary_guard_v1,auto_pipeline_v1,,,,False,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0007_20260317_234324.teacher.mp4,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0007_20260317_234324.ndjson.gz,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0007_20260317_234324.clip.json,
longcap_chunk0007_20260317_234324,45,50,STATIC,strong_teacher,CLEAR_STATIC,STATIC,strong_teacher,training_ready,train,True,False,0.6,76.2,0.003586,0.038,,thresholds_candidate_v1 + empty_boundary_guard_v1,auto_pipeline_v1,,,,False,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0007_20260317_234324.teacher.mp4,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0007_20260317_234324.ndjson.gz,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0007_20260317_234324.clip.json,
longcap_chunk0007_20260317_234324,50,55,STATIC,strong_teacher,CLEAR_STATIC,STATIC,strong_teacher,training_ready,train,True,False,0.6,76.2,0.00384,0.04,,thresholds_candidate_v1 + empty_boundary_guard_v1,auto_pipeline_v1,,,,False,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0007_20260317_234324.teacher.mp4,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0007_20260317_234324.ndjson.gz,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0007_20260317_234324.clip.json,
longcap_chunk0007_20260318_134112,0,5,MOTION,strong_teacher,CLEAR_MOTION,MOTION,strong_teacher,training_ready,train,True,False,0.7,132.5,0.008052,0.053,,thresholds_candidate_v1 + empty_boundary_guard_v1,auto_pipeline_v1,,,,False,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0007_20260318_134112.teacher.mp4,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0007_20260318_134112.ndjson.gz,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0007_20260318_134112.clip.json,
longcap_chunk0007_20260318_134112,5,10,MOTION,strong_teacher,CLEAR_MOTION,MOTION,strong_teacher,training_ready,train,True,False,0.7,132.5,0.007266,0.048,,thresholds_candidate_v1 + empty_boundary_guard_v1,auto_pipeline_v1,,,,False,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0007_20260318_134112.teacher.mp4,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0007_20260318_134112.ndjson.gz,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0007_20260318_134112.clip.json,
longcap_chunk0007_20260318_134112,10,15,STATIC,strong_teacher,CLEAR_STATIC,STATIC,strong_teacher,training_ready,train,True,False,0.6,132.4,0.005363,0.041,,thresholds_candidate_v1 + empty_boundary_guard_v1,auto_pipeline_v1,,,,False,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0007_20260318_134112.teacher.mp4,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0007_20260318_134112.ndjson.gz,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0007_20260318_134112.clip.json,
longcap_chunk0007_20260318_134112,15,20,STATIC,strong_teacher,CLEAR_STATIC,STATIC,strong_teacher,training_ready,train,True,False,0.6,132.7,0.005255,0.037,,thresholds_candidate_v1 + empty_boundary_guard_v1,auto_pipeline_v1,,,,False,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0007_20260318_134112.teacher.mp4,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0007_20260318_134112.ndjson.gz,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0007_20260318_134112.clip.json,
longcap_chunk0007_20260318_134112,20,25,STATIC,strong_teacher,CLEAR_STATIC,STATIC,strong_teacher,training_ready,train,True,False,0.6,132.7,0.005452,0.038,,thresholds_candidate_v1 + empty_boundary_guard_v1,auto_pipeline_v1,,,,False,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0007_20260318_134112.teacher.mp4,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0007_20260318_134112.ndjson.gz,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0007_20260318_134112.clip.json,
longcap_chunk0007_20260318_143728,0,5,MOTION,strong_teacher,CLEAR_MOTION,MOTION,strong_teacher,training_ready,train,True,False,0.8,96.4,0.035234,0.517,,thresholds_candidate_v1 + empty_boundary_guard_v1,auto_pipeline_v1,,,,False,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0007_20260318_143728.teacher.mp4,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0007_20260318_143728.ndjson.gz,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0007_20260318_143728.clip.json,
longcap_chunk0007_20260318_143728,5,10,MOTION,strong_teacher,CLEAR_MOTION,MOTION,strong_teacher,training_ready,train,True,False,0.8,97.8,0.036734,0.438,,thresholds_candidate_v1 + empty_boundary_guard_v1,auto_pipeline_v1,,,,False,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0007_20260318_143728.teacher.mp4,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0007_20260318_143728.ndjson.gz,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0007_20260318_143728.clip.json,
longcap_chunk0007_20260318_143728,10,15,ENTRY_EXIT,strong_teacher,CLEAR_STATIC,ENTRY_EXIT,strong_teacher,reference_only,holdout,False,False,0.6,92.3,0.004641,0.039,,thresholds_candidate_v1 + empty_boundary_guard_v1,auto_pipeline_v1,,,,False,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0007_20260318_143728.teacher.mp4,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0007_20260318_143728.ndjson.gz,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0007_20260318_143728.clip.json,
longcap_chunk0007_20260318_143728,15,20,STATIC,strong_teacher,CLEAR_STATIC,STATIC,strong_teacher,training_ready,train,True,False,0.6,91.9,0.003743,0.036,,thresholds_candidate_v1 + empty_boundary_guard_v1,auto_pipeline_v1,,,,False,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0007_20260318_143728.teacher.mp4,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0007_20260318_143728.ndjson.gz,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0007_20260318_143728.clip.json,
longcap_chunk0007_20260318_143728,20,25,UNKNOWN,weak_auto,AMBIGUOUS,UNKNOWN,weak_auto,ambiguous_review,review,False,True,0.3,91.9,0.003041,0.029,,thresholds_candidate_v1 + empty_boundary_guard_v1,auto_pipeline_v1,,,,False,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0007_20260318_143728.teacher.mp4,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0007_20260318_143728.ndjson.gz,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0007_20260318_143728.clip.json,
longcap_chunk0007_20260318_143728,25,30,STATIC,strong_teacher,CLEAR_STATIC,STATIC,strong_teacher,training_ready,train,True,False,0.6,91.7,0.003178,0.031,,thresholds_candidate_v1 + empty_boundary_guard_v1,auto_pipeline_v1,,,,False,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0007_20260318_143728.teacher.mp4,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0007_20260318_143728.ndjson.gz,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0007_20260318_143728.clip.json,
longcap_chunk0007_20260318_143728,30,35,UNKNOWN,weak_auto,AMBIGUOUS,UNKNOWN,weak_auto,ambiguous_review,review,False,True,0.3,91.7,0.003293,0.03,,thresholds_candidate_v1 + empty_boundary_guard_v1,auto_pipeline_v1,,,,False,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0007_20260318_143728.teacher.mp4,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0007_20260318_143728.ndjson.gz,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0007_20260318_143728.clip.json,
longcap_chunk0007_20260318_143728,35,40,STATIC,strong_teacher,CLEAR_STATIC,STATIC,strong_teacher,training_ready,train,True,False,0.6,91.6,0.003986,0.04,,thresholds_candidate_v1 + empty_boundary_guard_v1,auto_pipeline_v1,,,,False,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0007_20260318_143728.teacher.mp4,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0007_20260318_143728.ndjson.gz,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0007_20260318_143728.clip.json,
longcap_chunk0007_20260318_143728,40,45,STATIC,strong_teacher,CLEAR_STATIC,STATIC,strong_teacher,training_ready,train,True,False,0.6,91.3,0.003512,0.036,,thresholds_candidate_v1 + empty_boundary_guard_v1,auto_pipeline_v1,,,,False,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0007_20260318_143728.teacher.mp4,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0007_20260318_143728.ndjson.gz,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0007_20260318_143728.clip.json,
